Name,Club,Age,Overall,Potential,Value,Wage,Attack Score,Efficiency,Value Efficiency,Player Level,Predicted Overall
Franco Petroli,River Plate,24,66,71,1000000.0,3000.0,20.33333333333333,0.9295774647887324,6.6e-05,Average,65.90670765515122
Aziz Bouhaddouz,MSV Duisburg,35,66,66,375000.0,2000.0,66.66666666666667,1.0,0.000176,Average,66.10938692848248
Oriol Busquets Mas,FC Arouca,23,66,71,1200000.0,2000.0,44.333333333333336,0.9295774647887324,5.5e-05,Average,65.87924313861657
Niklas Hauptmann,SG Dynamo Dresden,26,66,69,1100000.0,3000.0,56.66666666666666,0.9565217391304348,6e-05,Average,65.921188958219
Ali Hazazi,Ettifaq FC,28,66,67,825000.0,8000.0,49.333333333333336,0.9850746268656716,8e-05,Average,66.16303150317967
David Atanga,KV Oostende,25,66,69,1100000.0,4000.0,63.0,0.9565217391304348,6e-05,Average,65.93843188132598
Carlos Beltrán,Cienciano,31,66,66,575000.0,500.0,41.0,1.0,0.0001147826086956,Average,66.21674814498343
Diego Sosa,Club Atlético Tigre,24,66,70,1100000.0,3000.0,47.66666666666666,0.9428571428571428,6e-05,Average,65.90458604681834
Steven Beitashour,Colorado Rapids,35,66,66,275000.0,2000.0,56.66666666666666,1.0,0.00024,Average,66.12538049390722
Tomás Costa Silva,FC Vizela,22,66,74,1900000.0,2000.0,57.0,0.8918918918918919,3.473684210526316e-05,Average,65.90898550354919
Akinkunmi Amoo,F.C. København,20,66,78,2100000.0,5000.0,58.66666666666666,0.8461538461538461,3.142857142857143e-05,Average,66.33399709574942
Jakub Holúbek,Piast Gliwice,31,66,66,625000.0,3000.0,30.33333333333333,1.0,0.0001056,Average,66.25496752040888
Ignacio Méndez Fernández,Real Sporting de Gijón,24,66,75,1800000.0,3000.0,63.66666666666666,0.88,3.6666666666666666e-05,Average,65.92536521478823
Marlon Fossey,Standard de Liège,23,66,71,1200000.0,4000.0,49.333333333333336,0.9295774647887324,5.5e-05,Average,65.88761320207806
Ian Harkes,Dundee United,27,66,67,975000.0,2000.0,64.0,0.9850746268656716,6.76923076923077e-05,Average,66.10931598437864
Thibault Vlietinck,Oud-Heverlee Leuven,24,66,70,1100000.0,4000.0,60.0,0.9428571428571428,6e-05,Average,65.89272954889245
Nicolás Acevedo,New York City FC,23,66,75,1800000.0,2000.0,56.333333333333336,0.88,3.6666666666666666e-05,Average,65.94837637175823
Sieben Dewaele,KV Oostende,23,66,72,1200000.0,3000.0,46.66666666666666,0.9166666666666666,5.5e-05,Average,65.86815405234611
Patrick Schmidt,FC Ingolstadt 04,28,66,66,875000.0,3000.0,70.0,1.0,7.542857142857142e-05,Average,66.24899136464555
Robert Taylor,Inter Miami CF,27,66,66,900000.0,3000.0,65.0,1.0,7.333333333333333e-05,Average,66.27653940732071
Tino Casali,SC Rheindorf Altach,26,66,68,800000.0,3000.0,18.33333333333333,0.9705882352941176,8.25e-05,Average,66.08165574386689
Fawaz Al Qarni,Al Shabab,30,66,66,575000.0,7000.0,26.0,1.0,0.0001147826086956,Average,66.31424165774038
Wilter Ayoví,Mushuc Runa,25,66,68,1100000.0,500.0,64.0,0.9705882352941176,6e-05,Average,66.00677025849373
Hassan Al Omari,Al Taawoun,28,66,66,850000.0,8000.0,63.66666666666666,1.0,7.764705882352942e-05,Average,66.30056016730549
Alexandru Ioniță,Rapid București,27,66,67,975000.0,4000.0,63.333333333333336,0.9850746268656716,6.76923076923077e-05,Average,66.12693031916768
Tomoki Imai,Western United FC,31,66,66,575000.0,1000.0,31.0,1.0,0.0001147826086956,Average,66.23719325833733
Tong Wang,Shandong Taishan,29,66,66,750000.0,6000.0,56.0,1.0,8.8e-05,Average,66.2769091255706
Éric Vandenabeele,Rodez Aveyron Football,30,66,66,700000.0,2000.0,34.333333333333336,1.0,9.428571428571429e-05,Average,66.25973002564757
Dylan Levitt,Dundee United,21,66,80,2000000.0,2000.0,61.0,0.825,3.3e-05,Average,66.591301722195
Marcus Mathisen,IK Sirius,26,66,69,1000000.0,1000.0,53.0,0.9565217391304348,6.6e-05,Average,65.91032391752717
Kaan Caliskaner,SSV Jahn Regensburg,22,66,73,1800000.0,4000.0,63.66666666666666,0.9041095890410958,3.6666666666666666e-05,Average,65.87987840138462
Elder Arauz,Club Deportivo Guabirá,32,66,66,425000.0,500.0,23.666666666666668,1.0,0.000155294117647,Average,66.22523358874585
Lautaro Valenti,Parma,23,66,71,1200000.0,1000.0,52.0,0.9295774647887324,5.5e-05,Average,65.85847279656284
Juan Cruz Díaz Espósito,Real Betis Balompié,22,66,76,1900000.0,6000.0,63.333333333333336,0.868421052631579,3.473684210526316e-05,Average,66.07014492298399
Lennart Moser,KAS Eupen,22,66,73,1500000.0,2000.0,18.0,0.9041095890410958,4.4e-05,Average,65.93689001551988
Anastasios Donis,APOEL Nicosia FC,25,66,69,1100000.0,500.0,65.66666666666667,0.9565217391304348,6e-05,Average,65.90515978244667
Richard Prieto,Club Nacional,25,66,69,1100000.0,500.0,57.66666666666666,0.9565217391304348,6e-05,Average,65.91821051843851
Fabio Gerli,Modena,25,66,70,1100000.0,1000.0,54.66666666666666,0.9428571428571428,6e-05,Average,65.85732851033009
Adrián Gabbarini,LDU Quito,36,66,66,90000.0,500.0,26.666666666666668,1.0,0.0007333333333333,Average,66.14202257380003
Kévin N'Doram,FC Metz,26,66,70,1100000.0,2000.0,53.333333333333336,0.9428571428571428,6e-05,Average,65.84845565068463
Jordan Cousins,Wigan Athletic,28,66,66,750000.0,4000.0,56.66666666666666,1.0,8.8e-05,Average,66.27860615982053
Festy Ebosele,Udinese Calcio,19,66,78,1900000.0,2000.0,53.66666666666666,0.8461538461538461,3.473684210526316e-05,Average,66.33603530546861
Giancarlo Schiavone,Metropolitanos de Caracas FC,29,66,68,700000.0,500.0,22.0,0.9705882352941176,9.428571428571429e-05,Average,65.99676172803478
Orlin Quiñonez,9 de Octubre,27,66,66,825000.0,500.0,56.0,1.0,8e-05,Average,66.27032312756728
Godson Kyeremeh,Stade Malherbe Caen,22,66,78,2100000.0,2000.0,66.0,0.8461538461538461,3.142857142857143e-05,Average,66.25862102282767
James Henry,Oxford United,33,66,66,525000.0,4000.0,63.333333333333336,1.0,0.0001257142857142,Average,66.17045402852767
Sebastián Lentinelly,Liverpool Fútbol Club,24,66,72,1100000.0,500.0,19.33333333333333,0.9166666666666666,6e-05,Average,65.87245437656043
James Pantemis,Club de Foot Montréal,25,66,70,925000.0,2000.0,17.0,0.9428571428571428,7.135135135135135e-05,Average,65.92647936686441
Cameron Jerome,Luton Town,35,66,66,375000.0,8000.0,68.66666666666667,1.0,0.000176,Average,66.15570456485366
Lukas Petkov,FC Augsburg,21,66,76,1900000.0,6000.0,65.33333333333333,0.868421052631579,3.473684210526316e-05,Average,66.08619360802501
Pol Moreno Sánchez,Racing Santander,28,66,68,850000.0,3000.0,31.0,0.9705882352941176,7.764705882352942e-05,Average,66.022529267751
Hayden Carter,Blackburn Rovers,22,66,76,1800000.0,10000.0,47.66666666666666,0.868421052631579,3.6666666666666666e-05,Average,66.12843630664909
Dominik Hładun,Legia Warszawa,26,66,70,925000.0,2000.0,24.33333333333333,0.9428571428571428,7.135135135135135e-05,Average,65.89520482316624
Maikel Mesa Piñero,Albacete BP,31,66,66,700000.0,3000.0,67.0,1.0,9.428571428571429e-05,Average,66.19539153803672
Siro Rosane,San Lorenzo de Almagro,22,66,74,1800000.0,3000.0,53.66666666666666,0.8918918918918919,3.6666666666666666e-05,Average,65.92236684237562
Loïc Badiashile,Burgos CF,24,66,72,1100000.0,2000.0,21.0,0.9166666666666666,6e-05,Average,65.88213055332108
Patryk Dziczek,Piast Gliwice,24,66,70,1100000.0,3000.0,51.0,0.9428571428571428,6e-05,Average,65.89914824015509
Saad Natiq,Abha Club,28,66,68,850000.0,4000.0,33.333333333333336,0.9705882352941176,7.764705882352942e-05,Average,66.02698618981489
Maximiliano Rodríguez,Barracas Central,34,66,66,325000.0,3000.0,52.66666666666666,1.0,0.0002030769230769,Average,66.15964054495285
Umut Güneş,Aytemiz Alanyaspor,22,66,74,1800000.0,5000.0,55.66666666666666,0.8918918918918919,3.6666666666666666e-05,Average,65.93563093183403
Sam Hoskins,Northampton Town,29,66,66,850000.0,6000.0,60.333333333333336,1.0,7.764705882352942e-05,Average,66.27015983147339
Kabelo Dlamini,Orlando Pirates,26,66,67,1000000.0,500.0,67.0,0.9850746268656716,6.6e-05,Average,66.11141821096967
Fabián Mosquera,Club Deportes Tolima,27,66,68,925000.0,1000.0,43.0,0.9705882352941176,7.135135135135135e-05,Average,66.00597765026961
Jean Zimmer,1. FC Kaiserslautern,28,66,66,850000.0,4000.0,63.0,1.0,7.764705882352942e-05,Average,66.26859418172538
Désiré Doué,Stade Rennais FC,17,66,84,2100000.0,2000.0,60.66666666666666,0.7857142857142857,3.142857142857143e-05,Average,67.49841200436359
Esmaël Ruti Tavares Gonçalves,Livingston FC,31,66,66,725000.0,3000.0,65.0,1.0,9.103448275862069e-05,Average,66.19873418567593
Kyle Smith,Orlando City Soccer Club,30,66,66,725000.0,2000.0,34.333333333333336,1.0,9.103448275862069e-05,Average,66.25980998928884
Semi Belkahia,TSV 1860 München,23,66,75,1800000.0,1000.0,41.333333333333336,0.88,3.6666666666666666e-05,Average,65.96458311501473
Lars Ritzka,FC St. Pauli,24,66,70,1100000.0,5000.0,50.333333333333336,0.9428571428571428,6e-05,Average,65.91676257494413
Graham Burke,Shamrock Rovers,28,66,66,850000.0,1000.0,66.33333333333333,1.0,7.764705882352942e-05,Average,66.23836621487752
Mark Sykes,Bristol City,24,66,69,1200000.0,10000.0,63.0,0.9565217391304348,5.5e-05,Average,66.0076434252992
Lynden Gooch,Sunderland,26,66,67,925000.0,5000.0,60.66666666666666,0.9850746268656716,7.135135135135135e-05,Average,66.15869539298296
Kevin Becerra,9 de Octubre,26,66,69,1000000.0,500.0,32.333333333333336,0.9565217391304348,6.6e-05,Average,65.93990662547534
Alfie Doughty,Luton Town,22,66,74,1800000.0,8000.0,49.333333333333336,0.8918918918918919,3.6666666666666666e-05,Average,65.97075292467883
Paulos Abraham,FC Groningen,19,66,79,2000000.0,2000.0,65.66666666666667,0.8354430379746836,3.3e-05,Average,66.45988989129964
Fabián Franco,Club Cerro Porteño,23,66,75,1800000.0,500.0,47.66666666666666,0.88,3.6666666666666666e-05,Average,65.95011958899042
Damon Mirani,FC Volendam,26,66,69,1000000.0,2000.0,32.666666666666664,0.9565217391304348,6.6e-05,Average,65.9517579249013
Albert Zambrano,Caracas Fútbol Club,26,66,67,1000000.0,500.0,67.33333333333333,0.9850746268656716,6.6e-05,Average,66.11087443030334
Kwang Hoon Shin,Pohang Steelers,35,66,66,240000.0,2000.0,50.66666666666666,1.0,0.000275,Average,66.13505659680334
Philipp Ochs,SV Sandhausen,25,66,71,1200000.0,2000.0,65.33333333333333,0.9295774647887324,5.5e-05,Average,65.80636221856
Sandro Notaroberto,Caracas Fútbol Club,24,66,71,1200000.0,500.0,38.0,0.9295774647887324,5.5e-05,Average,65.85786852214551
Ronaldo Deaconu,Korona Kielce,25,66,68,1100000.0,2000.0,64.33333333333333,0.9705882352941176,6e-05,Average,66.01862155791969
Quang Hải Nguyễn,Pau FC,25,66,71,1200000.0,2000.0,58.66666666666666,0.9295774647887324,5.5e-05,Average,65.81723783188653
Facundo Cobos,Patronato,29,66,66,750000.0,5000.0,46.333333333333336,1.0,8.8e-05,Average,66.28441537816587
Abdullah Al Ammar,Damac FC,28,66,66,775000.0,6000.0,55.0,1.0,8.516129032258064e-05,Average,66.29793180024981
Norbert Alblas,Excelsior,27,66,70,900000.0,2000.0,25.666666666666668,0.9428571428571428,7.333333333333333e-05,Average,65.87363836782069
Chris Forrester,St. Patrick's Athletic,29,66,66,825000.0,1000.0,61.66666666666666,1.0,8e-05,Average,66.22658781152586
Rodney Redes,Austin FC,22,66,73,1700000.0,2000.0,60.333333333333336,0.9041095890410958,3.882352941176471e-05,Average,65.86846958002641
David Kopacz,FC Ingolstadt 04,23,66,72,1400000.0,3000.0,59.333333333333336,0.9166666666666666,4.714285714285714e-05,Average,65.84813009615578
Sébastien Cibois,Rodez Aveyron Football,24,66,72,1100000.0,1000.0,22.0,0.9166666666666666,6e-05,Average,65.8722358245939
Bryan Castrillon,Unión de Santa Fe,23,66,74,1900000.0,4000.0,63.66666666666666,0.8918918918918919,3.473684210526316e-05,Average,65.89532529464006
Leandro Onetto,Cerro Largo Fútbol Club,25,66,69,1100000.0,500.0,58.66666666666666,0.9565217391304348,6e-05,Average,65.91657917643954
Pascal Schürpf,FC Luzern,32,66,66,675000.0,5000.0,69.0,1.0,9.777777777777778e-05,Average,66.18926429481488
Matko Miljevic,Club de Foot Montréal,21,66,75,1900000.0,2000.0,63.333333333333336,0.88,3.473684210526316e-05,Average,65.97589957040836
Maurice Multhaup,Eintracht Braunschweig,25,66,67,1000000.0,5000.0,57.333333333333336,0.9850746268656716,6.6e-05,Average,66.18368445960903
Sem Steijn,FC Twente,20,66,77,1900000.0,3000.0,63.0,0.8571428571428571,3.473684210526316e-05,Average,66.18671380264016
Mateusz Bogusz,UD Ibiza,20,66,79,2100000.0,8000.0,63.0,0.8354430379746836,3.142857142857143e-05,Average,66.49482894252546
Jonathan Meier,SG Dynamo Dresden,22,66,73,1600000.0,2000.0,48.0,0.9041095890410958,4.125e-05,Average,65.88826961011549
Maximilian Dittgen,FC Ingolstadt 04,27,66,66,925000.0,3000.0,69.33333333333333,1.0,7.135135135135135e-05,Average,66.26955022229973
Renny Jaramillo,9 de Octubre,24,66,71,1200000.0,500.0,56.66666666666666,0.9295774647887324,5.5e-05,Average,65.82741680483119
Valerio Di Cesare,Bari,39,66,66,150000.0,1000.0,42.66666666666666,1.0,0.00044,Average,66.0623106008025
Maxime Do Couto,FC Sochaux-Montbéliard,25,66,69,1100000.0,2000.0,57.333333333333336,0.9565217391304348,6e-05,Average,65.93114937919714
Damian Rasak,Wisła Płock,26,66,69,1000000.0,2000.0,57.0,0.9565217391304348,6.6e-05,Average,65.91206193625942
Tebogo Tlolane,Orlando Pirates,27,66,67,900000.0,500.0,32.333333333333336,0.9850746268656716,7.333333333333333e-05,Average,66.14834017666365
Görkem Sağlam,GZT Giresunspor,24,66,72,1400000.0,4000.0,59.333333333333336,0.9166666666666666,4.714285714285714e-05,Average,65.83708211384501
Jonas Auer,SK Rapid Wien,21,66,73,1600000.0,6000.0,55.333333333333336,0.9041095890410958,4.125e-05,Average,65.92867135140804
Xeber Alkain Mitxelena,Deportivo Alavés,25,66,69,1100000.0,4000.0,67.66666666666667,0.9565217391304348,6e-05,Average,65.9308189519974
Ariel Mosór,Piast Gliwice,19,66,77,1700000.0,2000.0,38.0,0.8571428571428571,3.882352941176471e-05,Average,66.23790562579538
David Blacha,SV Meppen,31,66,66,700000.0,1000.0,55.0,1.0,9.428571428571429e-05,Average,66.1984408685681
Jon Guthrie,Northampton Town,29,66,66,725000.0,6000.0,39.333333333333336,1.0,9.103448275862069e-05,Average,66.30401819524567
Rubén Martínez Granja,Albacete BP,32,66,66,675000.0,3000.0,56.333333333333336,1.0,9.777777777777778e-05,Average,66.19340118667893
Roberto Floriano,Palermo,35,66,66,350000.0,1000.0,65.0,1.0,0.0001885714285714,Average,66.10376248144465
Andrea Danzi,Cittadella,23,66,71,1300000.0,950.0,48.66666666666666,0.9295774647887324,5.076923076923077e-05,Average,65.86381728845478
Josh Vela,Fleetwood Town,28,66,66,850000.0,4000.0,60.333333333333336,1.0,7.764705882352942e-05,Average,66.27294442705599
Suleiman Abdullahi,IFK Göteborg,25,66,69,1100000.0,2000.0,68.0,0.9565217391304348,6e-05,Average,65.91374839787468
Tim Lemperle,1. FC Köln,20,66,79,2100000.0,6000.0,66.33333333333333,0.8354430379746836,3.142857142857143e-05,Average,66.4728643624058
Claudiu Keșerü,AFC UTA Arad,35,66,66,375000.0,2000.0,69.33333333333333,1.0,0.000176,Average,66.10503668315184
Sebastian Klaas,SC Paderborn 07,24,66,72,1400000.0,5000.0,61.0,0.9166666666666666,4.714285714285714e-05,Average,65.84262659724155
Andrei Ciobanu,Rapid București,24,66,72,1400000.0,3000.0,67.33333333333333,0.9166666666666666,4.714285714285714e-05,Average,65.81576799112494
Aytaç Kara,Kasimpaşa SK,29,66,66,725000.0,4000.0,69.66666666666667,1.0,9.103448275862069e-05,Average,66.23800738115352
Chey Dunkley,Shrewsbury Town,30,66,66,700000.0,3000.0,41.66666666666666,1.0,9.428571428571429e-05,Average,66.25603023771654
Mihai Butean,AFC Hermannstadt,25,66,68,975000.0,2000.0,55.66666666666666,0.9705882352941176,6.76923076923077e-05,Average,66.03236003703788
Gavin Kilkenny,Stoke City,22,66,75,1800000.0,10000.0,54.66666666666666,0.88,3.6666666666666666e-05,Average,66.03651373795438
Frederik Brandhof,Aarhus GF,25,66,69,1100000.0,5000.0,62.333333333333336,0.9565217391304348,6e-05,Average,65.94778282938682
Alexi Pitu,FC Farul Constanța,20,66,77,1900000.0,3000.0,58.0,0.8571428571428571,3.473684210526316e-05,Average,66.19487051263505
Zeno Debast,RSC Anderlecht,18,66,81,1900000.0,2000.0,51.333333333333336,0.8148148148148148,3.473684210526316e-05,Average,66.84570284312869
Niko Kijewski,Eintracht Braunschweig,26,66,67,925000.0,4000.0,42.333333333333336,0.9850746268656716,7.135135135135135e-05,Average,66.18033994290278
Leonel Mosevich,Patronato,25,66,71,1100000.0,4000.0,38.66666666666666,0.9295774647887324,6e-05,Average,65.86607159075751
Morris Schröter,F.C. Hansa Rostock,26,66,66,925000.0,5000.0,57.66666666666666,1.0,7.135135135135135e-05,Average,66.32442068811656
Anton Walkes,Charlotte FC,25,66,72,1200000.0,2000.0,49.66666666666666,0.9166666666666666,5.5e-05,Average,65.81637390154302
Tom Hamer,Burton Albion,22,66,72,1300000.0,2000.0,48.333333333333336,0.9166666666666666,5.076923076923077e-05,Average,65.87680298589032
Denis Simani,FC Luzern,30,66,66,700000.0,5000.0,53.333333333333336,1.0,9.428571428571429e-05,Average,66.2535246878515
Iván Calero Ruiz,FC Cartagena,27,66,67,900000.0,3000.0,56.66666666666666,0.9850746268656716,7.333333333333333e-05,Average,66.12930265484226
Serkan Asan,Trabzonspor,23,66,72,1300000.0,8000.0,49.66666666666666,0.9166666666666666,5.076923076923077e-05,Average,65.9048968145552
Steven Zellner,1. FC Saarbrücken,31,66,66,575000.0,2000.0,52.333333333333336,1.0,0.0001147826086956,Average,66.2106546824206
Stephen McLaughlin,Mansfield Town,32,66,66,600000.0,6000.0,61.333333333333336,1.0,0.00011,Average,66.2097947459448
Ivan Näsberg,PAOK,26,66,70,1100000.0,500.0,40.333333333333336,0.9428571428571428,6e-05,Average,65.8572680165791
Jordan Tell,Grenoble Foot 38,25,66,71,1300000.0,2000.0,67.33333333333333,0.9295774647887324,5.076923076923077e-05,Average,65.80341938912707
Vasilis Sourlis,Fortuna Sittard,19,66,79,2000000.0,3000.0,59.66666666666666,0.8354430379746836,3.3e-05,Average,66.47794133002171
Julian Günther-Schmidt,1. FC Saarbrücken,27,66,66,900000.0,3000.0,65.66666666666667,1.0,7.333333333333333e-05,Average,66.27545184598807
William Baeten,FC U Craiova 1948,25,66,69,1100000.0,4000.0,64.0,0.9565217391304348,6e-05,Average,65.93680053932698
Henrik Heggheim,Brøndby IF,21,66,76,1800000.0,3000.0,31.666666666666668,0.868421052631579,3.6666666666666666e-05,Average,66.11600544057444
Niklas Geyrhofer,SK Sturm Graz,22,66,73,1600000.0,5000.0,27.666666666666668,0.9041095890410958,4.125e-05,Average,65.946230390946
Byron Nieto,CD Antofagasta,24,66,73,1600000.0,2000.0,56.0,0.9041095890410958,4.125e-05,Average,65.83659613604564
Quentin Cornette,Le Havre AC,28,66,66,850000.0,3000.0,63.333333333333336,1.0,7.764705882352942e-05,Average,66.25978701433084
Richard Wood,Rotherham United,36,66,66,150000.0,4000.0,40.0,1.0,0.00044,Average,66.14938511343468
Emil Breivik,Molde FK,22,66,75,1800000.0,2000.0,51.333333333333336,0.88,3.6666666666666666e-05,Average,65.97584445079212
Ignacio Arce,Unión La Calera,30,66,66,575000.0,1000.0,19.666666666666668,1.0,0.0001147826086956,Average,66.27499317003145
Marcel Costly,FC Ingolstadt 04,26,66,67,925000.0,3000.0,55.0,0.9850746268656716,7.135135135135135e-05,Average,66.15141289085412
Conrado Buchanelli Holz,Lechia Gdańsk,25,66,69,1000000.0,3000.0,59.0,0.9565217391304348,6.6e-05,Average,65.93637400802865
Jordan Holsgrove,FC Paços de Ferreira,22,66,74,1900000.0,3000.0,53.66666666666666,0.8918918918918919,3.473684210526316e-05,Average,65.92268669694064
Antonio Mršić,Ümraniyespor,35,66,66,350000.0,3000.0,63.66666666666666,1.0,0.0001885714285714,Average,66.12246437756633
Alexander Gorgon,Pogoń Szczecin,33,66,66,525000.0,3000.0,66.66666666666667,1.0,0.0001257142857142,Average,66.15675283513622
Kwadwo Duah,1. FC Nürnberg,25,66,70,1200000.0,4000.0,67.33333333333333,0.9428571428571428,5.5e-05,Average,65.86177485975932
James Igbekeme,Columbus Crew,26,66,67,1000000.0,3000.0,59.66666666666666,0.9850746268656716,6.6e-05,Average,66.14403985244934
Noah Jean Holm,Stade de Reims,21,66,76,1900000.0,2000.0,69.0,0.868421052631579,3.473684210526316e-05,Average,66.04715847378267
Dijon Kameri,FC Red Bull Salzburg,18,66,83,2200000.0,3000.0,63.333333333333336,0.7951807228915663,3e-05,Average,67.25048239697028
