Name,Club,Age,Overall,Potential,Value,Wage,Attack Score,Efficiency,Value Efficiency,Player Level
Alex Bono,Toronto FC,28,66,66,600000.0,2000.0,24.0,1.0,0.00011,Average
Elliott Bennett,Shrewsbury Town,33,66,66,450000.0,3000.0,58.666666666666664,1.0,0.00014666666666666666,Average
Jason Holt,Livingston FC,29,66,66,725000.0,2000.0,60.666666666666664,1.0,9.103448275862069e-05,Average
Anders Hagelskjær,Sarpsborg 08 FF,25,66,70,1100000.0,4000.0,52.0,0.9428571428571428,6e-05,Average
Filip Rogić,IK Sirius,29,66,66,825000.0,2000.0,62.666666666666664,1.0,8e-05,Average
Simone Aresti,Cagliari,36,66,66,90000.0,800.0,22.666666666666668,1.0,0.0007333333333333333,Average
Jordi Osei-Tutu,VfL Bochum 1848,23,66,75,1900000.0,7000.0,60.0,0.88,3.473684210526316e-05,Average
Jack Simpson,Cardiff City,25,66,70,1100000.0,9000.0,39.666666666666664,0.9428571428571428,6e-05,Average
Juan Cruz Kaprof,Club Atlético Central Córdoba,27,66,66,925000.0,5000.0,64.66666666666667,1.0,7.135135135135135e-05,Average
Conor Coventry,West Ham United,22,66,75,1900000.0,14000.0,54.0,0.88,3.473684210526316e-05,Average
Tom Flanagan,Shrewsbury Town,30,66,66,700000.0,3000.0,30.666666666666668,1.0,9.428571428571429e-05,Average
Tito Valencia,Barcelona Sporting Club,31,66,66,625000.0,500.0,64.66666666666667,1.0,0.0001056,Average
Anthony Scully,Wigan Athletic,23,66,75,1900000.0,3000.0,63.666666666666664,0.88,3.473684210526316e-05,Average
Nick Besler,Real Salt Lake,29,66,66,725000.0,2000.0,46.666666666666664,1.0,9.103448275862069e-05,Average
Sondre Rossbach,Vålerenga Fotball,26,66,69,850000.0,1000.0,25.0,0.9565217391304348,7.764705882352942e-05,Average
Dimitri Petratos,ATK Mohun Bagan FC,29,66,66,850000.0,1000.0,65.66666666666667,1.0,7.764705882352942e-05,Average
Joe Shaughnessy,St. Mirren,29,66,66,725000.0,2000.0,26.0,1.0,9.103448275862069e-05,Average
Chang Rae Ha,Pohang Steelers,27,66,69,975000.0,2000.0,28.333333333333332,0.9565217391304348,6.76923076923077e-05,Average
Miguel Berry,D.C. United,24,66,70,1200000.0,2000.0,68.66666666666667,0.9428571428571428,5.5e-05,Average
Morgan Rogers,Manchester City,19,66,82,2200000.0,17000.0,65.66666666666667,0.8048780487804879,3e-05,Average
Erick Perleche,Cienciano,21,66,73,1600000.0,500.0,52.666666666666664,0.9041095890410958,4.125e-05,Average
Jhoanner Chávez,Independiente del Valle,20,66,77,1900000.0,500.0,56.666666666666664,0.8571428571428571,3.473684210526316e-05,Average
Erik Jirka,FC Viktoria Plzeň,24,66,69,1200000.0,500.0,67.33333333333333,0.9565217391304348,5.5e-05,Average
Jürgen Heil,TSV Egger Glas Hartberg,25,66,70,1100000.0,3000.0,62.0,0.9428571428571428,6e-05,Average
Adrián Castellano Cobacho,SD Ponferradina,28,66,66,775000.0,3000.0,45.333333333333336,1.0,8.516129032258064e-05,Average
Rodrigo Cuba,Sport Boys,30,66,66,725000.0,500.0,48.0,1.0,9.103448275862069e-05,Average
Róbert Pich,Legia Warszawa,33,66,66,525000.0,3000.0,64.66666666666667,1.0,0.00012571428571428572,Average
Ayrthon Quintana,Cienciano,21,66,74,1800000.0,500.0,49.333333333333336,0.8918918918918919,3.6666666666666666e-05,Average
Yerson Chacón,Deportivo Táchira FC,19,66,83,2200000.0,500.0,62.666666666666664,0.7951807228915663,3e-05,Average
Welliton Edson Helmes Junqueira,Internacional,22,66,66,1000000.0,7000.0,61.666666666666664,1.0,6.6e-05,Average
Sascha Mockenhaupt,SV Wehen Wiesbaden,30,66,66,700000.0,3000.0,34.333333333333336,1.0,9.428571428571429e-05,Average
Connor Pain,Western United FC,28,66,66,850000.0,1000.0,62.333333333333336,1.0,7.764705882352942e-05,Average
Martin Adeline,Stade de Reims,18,66,79,2000000.0,2000.0,59.666666666666664,0.8354430379746836,3.3e-05,Average
Nicholas Opoku,Amiens SC,24,66,70,1100000.0,2000.0,42.0,0.9428571428571428,6e-05,Average
Nicolás Sosa,Club Atlético River Plate,26,66,69,1100000.0,500.0,67.0,0.9565217391304348,6e-05,Average
Kingsley Michael,SV Ried,22,66,74,1900000.0,8000.0,65.66666666666667,0.8918918918918919,3.473684210526316e-05,Average
Dennis Jastrzembski,Śląsk Wrocław,22,66,73,1700000.0,3000.0,57.666666666666664,0.9041095890410958,3.882352941176471e-05,Average
Maicol Cabrera,Club Atlético Huracán,26,66,68,1100000.0,5000.0,67.0,0.9705882352941176,6e-05,Average
Zac MacMath,Real Salt Lake,30,66,66,575000.0,2000.0,28.0,1.0,0.00011478260869565218,Average
Thibault De Smet,Stade de Reims,24,66,70,1100000.0,5000.0,51.666666666666664,0.9428571428571428,6e-05,Average
Daniele Casiraghi,Südtirol,29,66,66,850000.0,1000.0,68.33333333333333,1.0,7.764705882352942e-05,Average
Alec Kann,FC Cincinnati,31,66,66,450000.0,2000.0,25.333333333333332,1.0,0.00014666666666666666,Average
Chang Hoon Kwon,Sangju Sangmu FC,28,66,66,850000.0,2000.0,65.66666666666667,1.0,7.764705882352942e-05,Average
Josip Radošević,Brøndby IF,28,66,67,825000.0,5000.0,58.333333333333336,0.9850746268656716,8e-05,Average
Filip Stanković,FC Volendam,20,66,77,1600000.0,7000.0,20.333333333333332,0.8571428571428571,4.125e-05,Average
George Long,Millwall,28,66,69,800000.0,4000.0,23.666666666666668,0.9565217391304348,8.25e-05,Average
Cheikh Sabaly,FC Metz,23,66,73,1700000.0,2000.0,62.333333333333336,0.9041095890410958,3.882352941176471e-05,Average
Damil Dankerlui,FC Groningen,25,66,68,975000.0,3000.0,57.0,0.9705882352941176,6.76923076923077e-05,Average
Iliass Bel Hassani,RKC Waalwijk,29,66,66,850000.0,3000.0,65.66666666666667,1.0,7.764705882352942e-05,Average
Nicolás Bazzana,Delfín Sporting Club,26,66,70,1100000.0,500.0,42.666666666666664,0.9428571428571428,6e-05,Average
Gregorio Sierra Pérez,Burgos CF,29,66,67,800000.0,2000.0,53.0,0.9850746268656716,8.25e-05,Average
Lucas Pirard,Royale Union Saint-Gilloise,27,66,68,775000.0,4000.0,24.333333333333332,0.9705882352941176,8.516129032258064e-05,Average
Cristian Flórez,Sport Boys,27,66,66,825000.0,500.0,47.666666666666664,1.0,8e-05,Average
Mattia Zanotti,Inter,19,66,81,1900000.0,7000.0,60.0,0.8148148148148148,3.473684210526316e-05,Average
Giuliano Simeone,Real Zaragoza,19,66,79,2000000.0,8000.0,67.66666666666667,0.8354430379746836,3.3e-05,Average
Bradley Danger,Rodez Aveyron Football,24,66,72,1200000.0,1000.0,47.0,0.9166666666666666,5.5e-05,Average
Toby Sibbick,Heart of Midlothian,23,66,73,1600000.0,2000.0,39.666666666666664,0.9041095890410958,4.125e-05,Average
Jacobo González Rodrigáñez,FC Andorra,25,66,67,1000000.0,2000.0,64.66666666666667,0.9850746268656716,6.6e-05,Average
Leândro Rossi Pereira,Radomiak Radom,33,66,66,525000.0,2000.0,65.66666666666667,1.0,0.00012571428571428572,Average
Arthur Zagré,FC Utrecht,20,66,75,1800000.0,8000.0,50.666666666666664,0.88,3.6666666666666666e-05,Average
Zhuoxiang Deng,Wuhan Three Towns,33,66,66,525000.0,6000.0,47.333333333333336,1.0,0.00012571428571428572,Average
Nick Gillekens,KVC Westerlo,26,66,68,800000.0,3000.0,26.0,0.9705882352941176,8.25e-05,Average
Felix Lohkemper,1. FC Nürnberg,27,66,67,1000000.0,5000.0,68.0,0.9850746268656716,6.6e-05,Average
Omar El Hilali,RCD Espanyol de Barcelona,18,66,78,1900000.0,1000.0,44.333333333333336,0.8461538461538461,3.473684210526316e-05,Average
Harry McKirdy,Hibernian,25,66,68,1100000.0,3000.0,64.0,0.9705882352941176,6e-05,Average
Christopher Wernitznig,SK Austria Klagenfurt,32,66,66,675000.0,4000.0,67.66666666666667,1.0,9.777777777777778e-05,Average
Giovanni Zarfino,Real Sporting de Gijón,30,66,66,725000.0,3000.0,67.66666666666667,1.0,9.103448275862069e-05,Average
Fraser Hornby,KV Oostende,22,66,73,1800000.0,7000.0,67.0,0.9041095890410958,3.6666666666666666e-05,Average
Lyle Foster,KVC Westerlo,21,66,73,1800000.0,3000.0,68.66666666666667,0.9041095890410958,3.6666666666666666e-05,Average
Curtis Thompson,Wycombe Wanderers,28,66,66,850000.0,3000.0,60.0,1.0,7.764705882352942e-05,Average
Gonzalo Tapia,Universidad Católica,20,66,78,2100000.0,3000.0,61.333333333333336,0.8461538461538461,3.142857142857143e-05,Average
Ipalibo Jack,Strømsgodset IF,24,66,70,1100000.0,1000.0,49.0,0.9428571428571428,6e-05,Average
Mo Adams,Al Shabab,25,66,69,1000000.0,8000.0,45.333333333333336,0.9565217391304348,6.6e-05,Average
Joseph-Claude Gyau,Degerfors IF,29,66,66,750000.0,1000.0,58.666666666666664,1.0,8.8e-05,Average
Gary Mackay-Steven,Heart of Midlothian,31,66,66,700000.0,3000.0,62.333333333333336,1.0,9.428571428571429e-05,Average
Adrián Butzke Benavides,FC Paços de Ferreira,23,66,72,1400000.0,3000.0,68.66666666666667,0.9166666666666666,4.714285714285714e-05,Average
Joel Quintero,CS Emelec,23,66,70,1100000.0,500.0,29.333333333333332,0.9428571428571428,6e-05,Average
Mariusz Malec,Pogoń Szczecin,27,66,67,850000.0,3000.0,31.666666666666668,0.9850746268656716,7.764705882352942e-05,Average
Victor Jensen,Rosenborg BK,22,66,74,1900000.0,4000.0,60.666666666666664,0.8918918918918919,3.473684210526316e-05,Average
Matías Campos,CD Everton de Viña del Mar,28,66,66,875000.0,2000.0,69.33333333333333,1.0,7.542857142857142e-05,Average
Jean Franco Fuentes,Metropolitanos de Caracas FC,25,66,71,1100000.0,500.0,37.666666666666664,0.9295774647887324,6e-05,Average
Miguel Muñoz Mora,Burgos CF,27,66,67,975000.0,3000.0,58.666666666666664,0.9850746268656716,6.76923076923077e-05,Average
Alvino Volpi Neto,Club Atlético Peñarol,29,66,67,650000.0,500.0,28.0,0.9850746268656716,0.00010153846153846155,Average
David Henen,KV Kortrijk,26,66,67,1000000.0,5000.0,69.33333333333333,0.9850746268656716,6.6e-05,Average
Mohamed El Arouch,Olympique Lyonnais,18,66,84,2200000.0,5000.0,59.666666666666664,0.7857142857142857,3e-05,Average
Constantin Reiner,Piast Gliwice,24,66,68,975000.0,3000.0,34.333333333333336,0.9705882352941176,6.76923076923077e-05,Average
Loïc Mbe Soh,Nottingham Forest,21,66,76,1800000.0,10000.0,31.333333333333332,0.868421052631579,3.6666666666666666e-05,Average
Alfie Jones,Hull City,24,66,74,1800000.0,4000.0,41.333333333333336,0.8918918918918919,3.6666666666666666e-05,Average
João Miguel Ribeiro Vigário,FC Paços de Ferreira,26,66,69,1000000.0,3000.0,62.666666666666664,0.9565217391304348,6.6e-05,Average
Hang Ren,Wuhan Three Towns,33,66,66,400000.0,5000.0,56.666666666666664,1.0,0.000165,Average
Luca Langoni,Boca Juniors,19,66,78,2000000.0,3000.0,66.0,0.8461538461538461,3.3e-05,Average
Frederik Holst,Lillestrøm SK,27,66,66,900000.0,2000.0,57.666666666666664,1.0,7.333333333333333e-05,Average
Daniel Escriche Romero,SD Huesca,24,66,71,1300000.0,3000.0,65.33333333333333,0.9295774647887324,5.076923076923077e-05,Average
Luis Ojeda,Club Sol de América,32,66,66,425000.0,500.0,25.0,1.0,0.00015529411764705884,Average
Abdulkerim Çakar,Gazişehir Gaziantep F.K.,21,66,73,1700000.0,5000.0,63.666666666666664,0.9041095890410958,3.882352941176471e-05,Average
Stelios Andreou,Royal Charleroi S.C.,19,66,76,1700000.0,2000.0,33.0,0.868421052631579,3.882352941176471e-05,Average
Himad Abdelli,Angers SCO,22,66,73,1700000.0,6000.0,62.0,0.9041095890410958,3.882352941176471e-05,Average
Seifedin Chabbi,SV Ried,28,66,66,875000.0,4000.0,68.0,1.0,7.542857142857142e-05,Average
Élder Santana Conceição,Gil Vicente FC,29,66,66,850000.0,4000.0,69.66666666666667,1.0,7.764705882352942e-05,Average
Doke Schmidt,SC Cambuur,30,66,66,725000.0,3000.0,55.0,1.0,9.103448275862069e-05,Average
Abdul Manaf Nurudeen,KAS Eupen,23,66,76,1600000.0,2000.0,18.333333333333332,0.868421052631579,4.125e-05,Average
Alejandro Cabrera,Club Atlético Banfield,29,66,66,725000.0,5000.0,55.333333333333336,1.0,9.103448275862069e-05,Average
Franco Petroli,River Plate,24,66,71,1000000.0,3000.0,20.333333333333332,0.9295774647887324,6.6e-05,Average
Aziz Bouhaddouz,MSV Duisburg,35,66,66,375000.0,2000.0,66.66666666666667,1.0,0.000176,Average
Oriol Busquets Mas,FC Arouca,23,66,71,1200000.0,2000.0,44.333333333333336,0.9295774647887324,5.5e-05,Average
Niklas Hauptmann,SG Dynamo Dresden,26,66,69,1100000.0,3000.0,56.666666666666664,0.9565217391304348,6e-05,Average
Ali Hazazi,Ettifaq FC,28,66,67,825000.0,8000.0,49.333333333333336,0.9850746268656716,8e-05,Average
David Atanga,KV Oostende,25,66,69,1100000.0,4000.0,63.0,0.9565217391304348,6e-05,Average
Carlos Beltrán,Cienciano,31,66,66,575000.0,500.0,41.0,1.0,0.00011478260869565218,Average
Diego Sosa,Club Atlético Tigre,24,66,70,1100000.0,3000.0,47.666666666666664,0.9428571428571428,6e-05,Average
Steven Beitashour,Colorado Rapids,35,66,66,275000.0,2000.0,56.666666666666664,1.0,0.00024,Average
Tomás Costa Silva,FC Vizela,22,66,74,1900000.0,2000.0,57.0,0.8918918918918919,3.473684210526316e-05,Average
Akinkunmi Amoo,F.C. København,20,66,78,2100000.0,5000.0,58.666666666666664,0.8461538461538461,3.142857142857143e-05,Average
Jakub Holúbek,Piast Gliwice,31,66,66,625000.0,3000.0,30.333333333333332,1.0,0.0001056,Average
Ignacio Méndez Fernández,Real Sporting de Gijón,24,66,75,1800000.0,3000.0,63.666666666666664,0.88,3.6666666666666666e-05,Average
Marlon Fossey,Standard de Liège,23,66,71,1200000.0,4000.0,49.333333333333336,0.9295774647887324,5.5e-05,Average
Ian Harkes,Dundee United,27,66,67,975000.0,2000.0,64.0,0.9850746268656716,6.76923076923077e-05,Average
Thibault Vlietinck,Oud-Heverlee Leuven,24,66,70,1100000.0,4000.0,60.0,0.9428571428571428,6e-05,Average
Nicolás Acevedo,New York City FC,23,66,75,1800000.0,2000.0,56.333333333333336,0.88,3.6666666666666666e-05,Average
Sieben Dewaele,KV Oostende,23,66,72,1200000.0,3000.0,46.666666666666664,0.9166666666666666,5.5e-05,Average
Patrick Schmidt,FC Ingolstadt 04,28,66,66,875000.0,3000.0,70.0,1.0,7.542857142857142e-05,Average
Robert Taylor,Inter Miami CF,27,66,66,900000.0,3000.0,65.0,1.0,7.333333333333333e-05,Average
Tino Casali,SC Rheindorf Altach,26,66,68,800000.0,3000.0,18.333333333333332,0.9705882352941176,8.25e-05,Average
Fawaz Al Qarni,Al Shabab,30,66,66,575000.0,7000.0,26.0,1.0,0.00011478260869565218,Average
Wilter Ayoví,Mushuc Runa,25,66,68,1100000.0,500.0,64.0,0.9705882352941176,6e-05,Average
Hassan Al Omari,Al Taawoun,28,66,66,850000.0,8000.0,63.666666666666664,1.0,7.764705882352942e-05,Average
Alexandru Ioniță,Rapid București,27,66,67,975000.0,4000.0,63.333333333333336,0.9850746268656716,6.76923076923077e-05,Average
Tomoki Imai,Western United FC,31,66,66,575000.0,1000.0,31.0,1.0,0.00011478260869565218,Average
Tong Wang,Shandong Taishan,29,66,66,750000.0,6000.0,56.0,1.0,8.8e-05,Average
Éric Vandenabeele,Rodez Aveyron Football,30,66,66,700000.0,2000.0,34.333333333333336,1.0,9.428571428571429e-05,Average
Dylan Levitt,Dundee United,21,66,80,2000000.0,2000.0,61.0,0.825,3.3e-05,Average
Marcus Mathisen,IK Sirius,26,66,69,1000000.0,1000.0,53.0,0.9565217391304348,6.6e-05,Average
Kaan Caliskaner,SSV Jahn Regensburg,22,66,73,1800000.0,4000.0,63.666666666666664,0.9041095890410958,3.6666666666666666e-05,Average
Elder Arauz,Club Deportivo Guabirá,32,66,66,425000.0,500.0,23.666666666666668,1.0,0.00015529411764705884,Average
Lautaro Valenti,Parma,23,66,71,1200000.0,1000.0,52.0,0.9295774647887324,5.5e-05,Average
Juan Cruz Díaz Espósito,Real Betis Balompié,22,66,76,1900000.0,6000.0,63.333333333333336,0.868421052631579,3.473684210526316e-05,Average
Lennart Moser,KAS Eupen,22,66,73,1500000.0,2000.0,18.0,0.9041095890410958,4.4e-05,Average
Anastasios Donis,APOEL Nicosia FC,25,66,69,1100000.0,500.0,65.66666666666667,0.9565217391304348,6e-05,Average
Richard Prieto,Club Nacional,25,66,69,1100000.0,500.0,57.666666666666664,0.9565217391304348,6e-05,Average
Fabio Gerli,Modena,25,66,70,1100000.0,1000.0,54.666666666666664,0.9428571428571428,6e-05,Average
Adrián Gabbarini,LDU Quito,36,66,66,90000.0,500.0,26.666666666666668,1.0,0.0007333333333333333,Average
Kévin N'Doram,FC Metz,26,66,70,1100000.0,2000.0,53.333333333333336,0.9428571428571428,6e-05,Average
Jordan Cousins,Wigan Athletic,28,66,66,750000.0,4000.0,56.666666666666664,1.0,8.8e-05,Average
Festy Ebosele,Udinese Calcio,19,66,78,1900000.0,2000.0,53.666666666666664,0.8461538461538461,3.473684210526316e-05,Average
Giancarlo Schiavone,Metropolitanos de Caracas FC,29,66,68,700000.0,500.0,22.0,0.9705882352941176,9.428571428571429e-05,Average
Orlin Quiñonez,9 de Octubre,27,66,66,825000.0,500.0,56.0,1.0,8e-05,Average
Godson Kyeremeh,Stade Malherbe Caen,22,66,78,2100000.0,2000.0,66.0,0.8461538461538461,3.142857142857143e-05,Average
James Henry,Oxford United,33,66,66,525000.0,4000.0,63.333333333333336,1.0,0.00012571428571428572,Average
Sebastián Lentinelly,Liverpool Fútbol Club,24,66,72,1100000.0,500.0,19.333333333333332,0.9166666666666666,6e-05,Average
James Pantemis,Club de Foot Montréal,25,66,70,925000.0,2000.0,17.0,0.9428571428571428,7.135135135135135e-05,Average
Cameron Jerome,Luton Town,35,66,66,375000.0,8000.0,68.66666666666667,1.0,0.000176,Average
Lukas Petkov,FC Augsburg,21,66,76,1900000.0,6000.0,65.33333333333333,0.868421052631579,3.473684210526316e-05,Average
Pol Moreno Sánchez,Racing Santander,28,66,68,850000.0,3000.0,31.0,0.9705882352941176,7.764705882352942e-05,Average
Hayden Carter,Blackburn Rovers,22,66,76,1800000.0,10000.0,47.666666666666664,0.868421052631579,3.6666666666666666e-05,Average
Dominik Hładun,Legia Warszawa,26,66,70,925000.0,2000.0,24.333333333333332,0.9428571428571428,7.135135135135135e-05,Average
Maikel Mesa Piñero,Albacete BP,31,66,66,700000.0,3000.0,67.0,1.0,9.428571428571429e-05,Average
Siro Rosane,San Lorenzo de Almagro,22,66,74,1800000.0,3000.0,53.666666666666664,0.8918918918918919,3.6666666666666666e-05,Average
Loïc Badiashile,Burgos CF,24,66,72,1100000.0,2000.0,21.0,0.9166666666666666,6e-05,Average
Patryk Dziczek,Piast Gliwice,24,66,70,1100000.0,3000.0,51.0,0.9428571428571428,6e-05,Average
Saad Natiq,Abha Club,28,66,68,850000.0,4000.0,33.333333333333336,0.9705882352941176,7.764705882352942e-05,Average
Maximiliano Rodríguez,Barracas Central,34,66,66,325000.0,3000.0,52.666666666666664,1.0,0.0002030769230769231,Average
Umut Güneş,Aytemiz Alanyaspor,22,66,74,1800000.0,5000.0,55.666666666666664,0.8918918918918919,3.6666666666666666e-05,Average
Sam Hoskins,Northampton Town,29,66,66,850000.0,6000.0,60.333333333333336,1.0,7.764705882352942e-05,Average
Kabelo Dlamini,Orlando Pirates,26,66,67,1000000.0,500.0,67.0,0.9850746268656716,6.6e-05,Average
Fabián Mosquera,Club Deportes Tolima,27,66,68,925000.0,1000.0,43.0,0.9705882352941176,7.135135135135135e-05,Average
Jean Zimmer,1. FC Kaiserslautern,28,66,66,850000.0,4000.0,63.0,1.0,7.764705882352942e-05,Average
Désiré Doué,Stade Rennais FC,17,66,84,2100000.0,2000.0,60.666666666666664,0.7857142857142857,3.142857142857143e-05,Average
Esmaël Ruti Tavares Gonçalves,Livingston FC,31,66,66,725000.0,3000.0,65.0,1.0,9.103448275862069e-05,Average
Kyle Smith,Orlando City Soccer Club,30,66,66,725000.0,2000.0,34.333333333333336,1.0,9.103448275862069e-05,Average
Semi Belkahia,TSV 1860 München,23,66,75,1800000.0,1000.0,41.333333333333336,0.88,3.6666666666666666e-05,Average
Lars Ritzka,FC St. Pauli,24,66,70,1100000.0,5000.0,50.333333333333336,0.9428571428571428,6e-05,Average
Graham Burke,Shamrock Rovers,28,66,66,850000.0,1000.0,66.33333333333333,1.0,7.764705882352942e-05,Average
Mark Sykes,Bristol City,24,66,69,1200000.0,10000.0,63.0,0.9565217391304348,5.5e-05,Average
Lynden Gooch,Sunderland,26,66,67,925000.0,5000.0,60.666666666666664,0.9850746268656716,7.135135135135135e-05,Average
Kevin Becerra,9 de Octubre,26,66,69,1000000.0,500.0,32.333333333333336,0.9565217391304348,6.6e-05,Average
Alfie Doughty,Luton Town,22,66,74,1800000.0,8000.0,49.333333333333336,0.8918918918918919,3.6666666666666666e-05,Average
Paulos Abraham,FC Groningen,19,66,79,2000000.0,2000.0,65.66666666666667,0.8354430379746836,3.3e-05,Average
Fabián Franco,Club Cerro Porteño,23,66,75,1800000.0,500.0,47.666666666666664,0.88,3.6666666666666666e-05,Average
Damon Mirani,FC Volendam,26,66,69,1000000.0,2000.0,32.666666666666664,0.9565217391304348,6.6e-05,Average
Albert Zambrano,Caracas Fútbol Club,26,66,67,1000000.0,500.0,67.33333333333333,0.9850746268656716,6.6e-05,Average
Kwang Hoon Shin,Pohang Steelers,35,66,66,240000.0,2000.0,50.666666666666664,1.0,0.000275,Average
Philipp Ochs,SV Sandhausen,25,66,71,1200000.0,2000.0,65.33333333333333,0.9295774647887324,5.5e-05,Average
Sandro Notaroberto,Caracas Fútbol Club,24,66,71,1200000.0,500.0,38.0,0.9295774647887324,5.5e-05,Average
Ronaldo Deaconu,Korona Kielce,25,66,68,1100000.0,2000.0,64.33333333333333,0.9705882352941176,6e-05,Average
Quang Hải Nguyễn,Pau FC,25,66,71,1200000.0,2000.0,58.666666666666664,0.9295774647887324,5.5e-05,Average
